"SCED.Time.Stamp","HSL","Telemetered.Resource.Status"
"11/4/2019 2:00",120.5,"ON"
"11/4/2019 2:15",104.8,"ON"
"11/4/2019 2:30",100.6,"ON"
"11/4/2019 2:45",97.2,"ON"
"11/4/2019 3:00",105.5,"ON"
"11/4/2019 3:15",93.7,"ON"
"11/4/2019 3:30",93.9,"ON"
"11/4/2019 3:45",91.5,"ON"
"11/4/2019 4:00",88.9,"ON"
"11/4/2019 4:15",83.4,"ON"
"11/4/2019 4:30",85.8,"ON"
"11/4/2019 4:45",86.5,"ON"
"11/4/2019 5:00",78.8,"ON"
"11/4/2019 5:15",83.7,"ON"
"11/4/2019 5:30",110.9,"ON"
"11/4/2019 5:45",96.9,"ON"
"11/4/2019 6:00",92.9,"ON"
"11/4/2019 6:15",94.4,"ON"
"11/4/2019 6:30",95.3,"ON"
"11/4/2019 6:45",94.9,"ON"
"11/4/2019 7:00",93.8,"ON"
"11/4/2019 7:15",98.9,"ON"
"11/4/2019 7:30",93,"ON"
"11/4/2019 7:45",83.8,"ON"
"11/4/2019 8:00",75.3,"ON"
"11/4/2019 8:15",64.5,"ON"
"11/4/2019 8:30",58.1,"ON"
"11/4/2019 8:45",70.8,"ON"
"11/4/2019 9:00",59.4,"ON"
"11/4/2019 9:15",45.8,"ON"
"11/4/2019 9:30",37.6,"ON"
"11/4/2019 9:45",37.5,"ON"
"11/4/2019 10:00",28.2,"ON"
"11/4/2019 10:15",11.2,"ON"
"11/4/2019 10:30",2.8,"ON"
"11/4/2019 10:45",1.9,"ON"
"11/4/2019 11:00",3.4,"ON"
"11/4/2019 11:15",0.1,"ON"
"11/4/2019 11:30",0.1,"ON"
"11/4/2019 11:45",0.1,"ON"
"11/4/2019 12:00",0.1,"ON"
"11/4/2019 12:15",0.1,"ON"
"11/4/2019 12:30",0.1,"ON"
"11/4/2019 12:45",0.1,"ON"
"11/4/2019 13:00",0.1,"ON"
"11/4/2019 13:15",0.1,"ON"
"11/4/2019 13:30",0.1,"ON"
"11/4/2019 13:45",0.1,"ON"
"11/4/2019 14:00",0.1,"ON"
"11/4/2019 14:15",0.1,"ON"
"11/4/2019 14:30",0.1,"ON"
"11/4/2019 14:45",0.1,"ON"
"11/4/2019 15:00",0.1,"ON"
"11/4/2019 15:15",0.1,"ON"
"11/4/2019 15:30",0.1,"ON"
"11/4/2019 15:45",0.1,"ON"
"11/4/2019 16:00",0.1,"ON"
"11/4/2019 16:15",0.1,"ON"
"11/4/2019 16:30",0.1,"ON"
"11/4/2019 16:45",0.1,"ON"
"11/4/2019 17:00",0.1,"ON"
"11/4/2019 17:15",0.1,"ON"
"11/4/2019 17:30",0.1,"ON"
"11/4/2019 17:45",0.1,"ON"
"11/4/2019 18:00",0.1,"ON"
"11/4/2019 18:15",0.1,"ON"
"11/4/2019 18:30",49,"ON"
"11/4/2019 18:45",42.8,"ON"
"11/4/2019 19:00",56.4,"ON"
"11/4/2019 19:15",62.2,"ON"
"11/4/2019 19:30",63.9,"ON"
"11/4/2019 19:45",72.7,"ON"
"11/4/2019 20:00",78.8,"ON"
"11/4/2019 20:15",81.2,"ON"
"11/4/2019 20:30",85.3,"ON"
"11/4/2019 20:45",81.7,"ON"
"11/4/2019 21:00",87.9,"ON"
"11/4/2019 21:15",77.9,"ON"
"11/4/2019 21:30",67.8,"ON"
"11/4/2019 21:45",78.5,"ON"
"11/4/2019 22:00",83.2,"ON"
"11/4/2019 22:15",85,"ON"
"11/4/2019 22:30",80.3,"ON"
"11/4/2019 22:45",72.7,"ON"
"11/4/2019 23:00",73.8,"ON"
"11/4/2019 23:15",53.9,"ON"
"11/4/2019 23:30",42.5,"ON"
"11/4/2019 23:45",41.7,"ON"
"11/5/2019 0:00",66,"ON"
"11/5/2019 0:15",50.1,"ON"
"11/5/2019 0:30",44.2,"ON"
"11/5/2019 0:45",37.7,"ON"
"11/5/2019 1:00",29,"ON"
"11/5/2019 1:15",26.5,"ON"
"11/5/2019 1:30",20.5,"ON"
"11/5/2019 1:45",21.2,"ON"
"11/5/2019 2:00",24.5,"ON"
"11/5/2019 2:15",27.7,"ON"
"11/5/2019 2:30",30.1,"ON"
"11/5/2019 2:45",33.6,"ON"
"11/5/2019 3:00",33.4,"ON"
"11/5/2019 3:15",36.3,"ON"
"11/5/2019 3:30",42.8,"ON"
"11/5/2019 3:45",45.6,"ON"
"11/5/2019 4:00",39.5,"ON"
"11/5/2019 4:15",42.6,"ON"
"11/5/2019 4:30",50.5,"ON"
"11/5/2019 4:45",55.1,"ON"
"11/5/2019 5:00",59.1,"ON"
"11/5/2019 5:15",58.5,"ON"
"11/5/2019 5:30",62.8,"ON"
"11/5/2019 5:45",52.8,"ON"
"11/5/2019 6:00",55.1,"ON"
"11/5/2019 6:15",65,"ON"
"11/5/2019 6:30",72.7,"ON"
"11/5/2019 6:45",72.9,"ON"
"11/5/2019 7:00",80.3,"ON"
"11/5/2019 7:15",78.4,"ON"
"11/5/2019 7:30",72.9,"ON"
"11/5/2019 7:45",65,"ON"
"11/5/2019 8:00",56.7,"ON"
"11/5/2019 8:15",52.6,"ON"
"11/5/2019 8:30",48.4,"ON"
"11/5/2019 8:45",41,"ON"
"11/5/2019 9:00",38.9,"ON"
"11/5/2019 9:15",33.4,"ON"
"11/5/2019 9:30",33.2,"ON"
"11/5/2019 9:45",27.9,"ON"
"11/5/2019 10:00",27.7,"ON"
"11/5/2019 10:15",26.1,"ON"
"11/5/2019 10:30",26.9,"ON"
"11/5/2019 10:45",25.4,"ON"
"11/5/2019 11:00",22.8,"ON"
"11/5/2019 11:15",16.9,"ON"
"11/5/2019 11:30",11.1,"ON"
"11/5/2019 11:45",8.4,"ON"
"11/5/2019 12:00",4.8,"ON"
"11/5/2019 12:15",3.9,"ON"
"11/5/2019 12:30",0.1,"ON"
"11/5/2019 12:45",0.1,"ON"
"11/5/2019 13:00",0.1,"ON"
"11/5/2019 13:15",0.1,"ON"
"11/5/2019 13:30",0.1,"ON"
"11/5/2019 13:45",0.1,"ON"
"11/5/2019 14:00",0.1,"ON"
"11/5/2019 14:15",0.1,"ON"
"11/5/2019 14:30",0.1,"ON"
"11/5/2019 14:45",0.1,"ON"
"11/5/2019 15:00",0.1,"ON"
"11/5/2019 15:15",0.1,"ON"
"11/5/2019 15:30",0.1,"ON"
"11/5/2019 15:45",0.1,"ON"
"11/5/2019 16:00",0.1,"ON"
"11/5/2019 16:15",0.1,"ON"
"11/5/2019 16:30",0.1,"ON"
"11/5/2019 16:45",0.1,"ON"
"11/5/2019 17:00",0.1,"ON"
"11/5/2019 17:15",0.1,"ON"
"11/5/2019 17:30",0.1,"ON"
"11/5/2019 17:45",0.1,"ON"
"11/5/2019 18:00",0.1,"ON"
"11/5/2019 18:15",0.1,"ON"
"11/5/2019 18:30",0.1,"ON"
"11/5/2019 18:45",0.1,"ON"
"11/5/2019 19:00",2.4,"ON"
"11/5/2019 19:15",2,"ON"
"11/5/2019 19:30",0.6,"ON"
"11/5/2019 19:45",1.9,"ON"
"11/5/2019 20:00",0.1,"ON"
"11/5/2019 20:15",0.1,"ON"
"11/5/2019 20:30",0.1,"ON"
"11/5/2019 20:45",0.1,"ON"
"11/5/2019 21:00",0.1,"ON"
"11/5/2019 21:15",2.2,"ON"
"11/5/2019 21:30",4,"ON"
"11/5/2019 21:45",7.6,"ON"
"11/5/2019 22:00",8.7,"ON"
"11/5/2019 22:15",11.8,"ON"
"11/5/2019 22:30",17.9,"ON"
"11/5/2019 22:45",21.2,"ON"
"11/5/2019 23:00",26.4,"ON"
"11/5/2019 23:15",35,"ON"
"11/5/2019 23:30",40.2,"ON"
"11/5/2019 23:45",45.4,"ON"
"11/6/2019 0:01",55.1,"ON"
"11/6/2019 0:15",53.9,"ON"
"11/6/2019 0:30",68.4,"ON"
"11/6/2019 0:45",68.7,"ON"
"11/6/2019 1:00",64,"ON"
"11/6/2019 1:15",75,"ON"
"11/6/2019 1:30",67.1,"ON"
"11/6/2019 1:45",82.3,"ON"
"11/6/2019 2:00",80.4,"ON"
"11/6/2019 2:15",70.9,"ON"
"11/6/2019 2:30",81.6,"ON"
"11/6/2019 2:45",91.2,"ON"
"11/6/2019 3:00",77.8,"ON"
"11/6/2019 3:15",69,"ON"
"11/6/2019 3:30",60.8,"ON"
"11/6/2019 3:45",59.1,"ON"
"11/6/2019 4:00",52.4,"ON"
"11/6/2019 4:15",57.1,"ON"
"11/6/2019 4:30",62.1,"ON"
"11/6/2019 4:45",66.8,"ON"
"11/6/2019 5:00",53.9,"ON"
"11/6/2019 5:15",56.5,"ON"
"11/6/2019 5:30",53.3,"ON"
"11/6/2019 5:45",61.5,"ON"
"11/6/2019 6:00",70.4,"ON"
"11/6/2019 6:15",59.5,"ON"
"11/6/2019 6:30",44.7,"ON"
"11/6/2019 6:45",32.9,"ON"
"11/6/2019 7:00",25.1,"ON"
"11/6/2019 7:15",30.5,"ON"
"11/6/2019 7:30",36.7,"ON"
"11/6/2019 7:45",40.6,"ON"
"11/6/2019 8:00",35.8,"ON"
"11/6/2019 8:15",34.4,"ON"
"11/6/2019 8:30",26.2,"ON"
"11/6/2019 8:45",32.1,"ON"
"11/6/2019 9:00",37.7,"ON"
"11/6/2019 9:15",67.5,"ON"
"11/6/2019 9:30",87.8,"ON"
"11/6/2019 9:45",97.4,"ON"
"11/6/2019 10:00",114.7,"ON"
"11/6/2019 10:15",128.1,"ON"
"11/6/2019 10:30",124.4,"ON"
"11/6/2019 10:45",142.4,"ON"
"11/6/2019 11:00",139.4,"ON"
"11/6/2019 11:15",145.7,"ON"
"11/6/2019 11:30",143,"ON"
"11/6/2019 11:45",124,"ON"
"11/6/2019 12:00",128.6,"ON"
"11/6/2019 12:15",112.7,"ON"
"11/6/2019 12:30",75.3,"ON"
"11/6/2019 12:45",47.8,"ON"
"11/6/2019 13:00",41.3,"ON"
"11/6/2019 13:15",46.1,"ON"
"11/6/2019 13:30",36.8,"ON"
"11/6/2019 13:45",43.1,"ON"
"11/6/2019 14:00",34.2,"ON"
"11/6/2019 14:15",25.7,"ON"
"11/6/2019 14:30",21.5,"ON"
"11/6/2019 14:45",20.3,"ON"
"11/6/2019 15:00",23.3,"ON"
"11/6/2019 15:15",20.3,"ON"
"11/6/2019 15:30",26.1,"ON"
"11/6/2019 15:45",25.1,"ON"
"11/6/2019 16:00",30.4,"ON"
"11/6/2019 16:15",39.3,"ON"
"11/6/2019 16:30",28.2,"ON"
"11/6/2019 16:45",38,"ON"
"11/6/2019 17:00",41.5,"ON"
"11/6/2019 17:15",40.5,"ON"
"11/6/2019 17:30",30.1,"ON"
"11/6/2019 17:45",32.3,"ON"
"11/6/2019 18:00",23.6,"ON"
"11/6/2019 18:15",16.1,"ON"
"11/6/2019 18:30",29.1,"ON"
"11/6/2019 18:45",29.1,"ON"
"11/6/2019 19:00",12.6,"ON"
"11/6/2019 19:15",9.9,"ON"
"11/6/2019 19:30",6.5,"ON"
"11/6/2019 19:45",0.1,"ON"
"11/6/2019 20:00",0.1,"ON"
"11/6/2019 20:15",6.5,"ON"
"11/6/2019 20:30",14.4,"ON"
"11/6/2019 20:45",11.9,"ON"
"11/6/2019 21:00",10.3,"ON"
"11/6/2019 21:15",13.4,"ON"
"11/6/2019 21:30",11.2,"ON"
"11/6/2019 21:45",9.4,"ON"
"11/6/2019 22:00",6.2,"ON"
"11/6/2019 22:15",4.1,"ON"
"11/6/2019 22:30",0.1,"ON"
"11/6/2019 22:45",0.1,"ON"
"11/6/2019 23:00",0.1,"ON"
"11/6/2019 23:15",0.1,"ON"
"11/6/2019 23:30",0.1,"ON"
"11/6/2019 23:45",3,"ON"
"11/8/2019 0:00",52,"ON"
"11/8/2019 0:15",64.6,"ON"
"11/8/2019 0:30",59.3,"ON"
"11/8/2019 0:45",45,"ON"
"11/8/2019 1:00",32,"ON"
"11/8/2019 1:15",27,"ON"
"11/8/2019 1:30",10.5,"ON"
"11/8/2019 1:45",10.6,"ON"
"11/8/2019 2:00",16.7,"ON"
"11/8/2019 2:15",19.3,"ON"
"11/8/2019 2:30",15.3,"ON"
"11/8/2019 2:45",16.5,"ON"
"11/8/2019 3:00",8.8,"ON"
"11/8/2019 3:15",19.4,"ON"
"11/8/2019 3:30",16.1,"ON"
"11/8/2019 3:45",9.1,"ON"
"11/8/2019 4:00",9.3,"ON"
"11/8/2019 4:21",9.3,"ON"
"11/8/2019 5:07",23.6,"ON"
"11/8/2019 5:15",20.4,"ON"
"11/8/2019 5:30",13.4,"ON"
"11/8/2019 5:45",15.3,"ON"
"11/8/2019 6:00",11.2,"ON"
"11/8/2019 6:15",9.1,"ON"
"11/8/2019 6:30",10.8,"ON"
